,att1,att2,att3,att4,att5,att6,att7,att8,att9,label
23,0.2142857142857142,0.4772727272727273,0.2765957446808511,0.0201454952434247,0.2696629213483146,0.0876465284039675,0.4583333333333333,0.70625,0.6855670103092784,0.0
24,0.0571428571428571,0.4545454545454545,0.2340425531914893,0.0201454952434247,0.2359550561797752,0.0883678990081154,0.5694444444444444,0.73125,0.6855670103092784,0.0
25,0.0142857142857142,0.4772727272727273,0.1489361702127659,0.0201454952434247,0.1853932584269663,0.0902314397354974,0.5555555555555556,0.775,0.7216494845360825,0.0
26,0.6142857142857143,0.4772727272727273,0.2553191489361702,0.0201454952434247,0.0393258426966292,0.0925157799819657,0.0416666666666666,0.9625,0.9690721649484536,0.0
27,0.9714285714285714,0.4886363636363636,0.723404255319149,0.0223838836038052,0.3258426966292135,0.0884280132251277,0.0,0.70625,0.7680412371134021,0.0
28,0.0571428571428571,0.4772727272727273,0.1914893617021276,0.0207050923335198,0.2359550561797752,0.0884280132251277,0.5416666666666666,0.725,0.6855670103092784,0.0
29,0.6857142857142857,0.4715909090909091,0.3617021276595745,0.0190263010632344,0.1235955056179775,0.0879470994890291,0.0277777777777777,0.878125,0.9072164948453608,0.0
30,0.0714285714285714,0.4886363636363636,0.3191489361702128,0.0201454952434247,0.2359550561797752,0.0884280132251277,0.6111111111111112,0.74375,0.6855670103092784,0.0
31,0.0857142857142857,0.5056818181818182,0.1063829787234042,0.0201454952434247,0.247191011235955,0.0884280132251277,0.4583333333333333,0.70625,0.6804123711340206,0.0
32,0.2857142857142857,0.4772727272727273,0.1276595744680851,0.0201454952434247,0.1123595505617977,0.0896302975653742,0.2777777777777778,0.8625,0.845360824742268,0.0
33,0.1857142857142857,0.4772727272727273,0.2553191489361702,0.0201454952434247,0.2696629213483146,0.0884280132251277,0.4444444444444444,0.7,0.6804123711340206,0.0
34,0.6,0.4772727272727273,0.2340425531914893,0.0179071068830442,0.0168539325842696,0.0884280132251277,0.0416666666666666,0.98125,0.9896907216494846,0.0
35,0.1285714285714285,0.4772727272727273,0.1702127659574468,0.0201454952434247,0.2584269662921348,0.0901713255184851,0.4444444444444444,0.696875,0.6804123711340206,0.0
36,0.0714285714285714,0.4772727272727273,0.1276595744680851,0.0201454952434247,0.2359550561797752,0.0877667568379921,0.4861111111111111,0.71875,0.6855670103092784,0.0
37,0.0142857142857142,0.4772727272727273,0.2127659574468085,0.0195858981533296,0.2303370786516854,0.0883678990081154,0.5972222222222222,0.734375,0.6804123711340206,0.0
38,0.2857142857142857,0.4772727272727273,0.5106382978723404,0.0184667039731393,0.2865168539325842,0.088848812744214,0.5416666666666666,0.71875,0.6804123711340206,0.0
39,0.0142857142857142,0.4659090909090909,0.2340425531914893,0.0201454952434247,0.2303370786516854,0.0884280132251277,0.6111111111111112,0.740625,0.6804123711340206,0.0
40,0.1285714285714285,0.4772727272727273,0.2127659574468085,0.0190263010632344,0.2528089887640449,0.0880673279230538,0.4861111111111111,0.7125,0.6855670103092784,0.0
41,0.2142857142857142,0.4772727272727273,0.3191489361702128,0.0190263010632344,0.2696629213483146,0.0883077847911031,0.4861111111111111,0.7125,0.6855670103092784,0.0
42,0.1142857142857142,0.4772727272727273,0.2127659574468085,0.0201454952434247,0.247191011235955,0.0877667568379921,0.5138888888888888,0.721875,0.6855670103092784,0.0
43,0.2285714285714285,0.4488636363636363,0.1702127659574468,0.0201454952434247,0.2752808988764045,0.0883678990081154,0.3472222222222222,0.68125,0.6804123711340206,0.0
44,0.2571428571428571,0.4829545454545454,0.1914893617021276,0.0167879127028539,0.2808988764044944,0.0884280132251277,0.3472222222222222,0.678125,0.6804123711340206,0.0
45,0.2428571428571428,0.4772727272727273,0.2978723404255319,0.0201454952434247,0.2752808988764045,0.0869852720168319,0.4305555555555556,0.7,0.6855670103092784,0.0
46,0.2571428571428571,0.4886363636363636,0.2127659574468085,0.0212646894236149,0.2808988764044944,0.0884280132251277,0.375,0.68125,0.6804123711340206,0.0
47,0.1285714285714285,0.4431818181818182,0.2127659574468085,0.0201454952434247,0.2528089887640449,0.0884280132251277,0.4861111111111111,0.7125,0.6855670103092784,0.0
48,0.2428571428571428,0.4772727272727273,0.2340425531914893,0.0201454952434247,0.2752808988764045,0.0882476705740907,0.3888888888888889,0.690625,0.6855670103092784,0.0
49,0.0714285714285714,0.4772727272727273,0.5531914893617021,0.0201454952434247,0.247191011235955,0.0893297264803126,0.7638888888888888,0.76875,0.6804123711340206,0.0
50,0.1142857142857142,0.4772727272727273,0.2978723404255319,0.0235030777839955,0.2528089887640449,0.088668470093177,0.5555555555555556,0.725,0.6804123711340206,0.0
51,0.1285714285714285,0.4772727272727273,0.1489361702127659,0.0201454952434247,0.2584269662921348,0.0900510970844604,0.4444444444444444,0.696875,0.6804123711340206,0.0
52,0.2,0.4545454545454545,0.3191489361702128,0.0223838836038052,0.2696629213483146,0.0884280132251277,0.4861111111111111,0.7125,0.6804123711340206,0.0
53,0.6142857142857143,0.4772727272727273,0.2553191489361702,0.0201454952434247,0.0168539325842696,0.0878268710550045,0.0416666666666666,0.9875,0.9896907216494846,0.0
54,0.1714285714285714,0.4772727272727273,0.2340425531914893,0.0195858981533296,0.2584269662921348,0.0884280132251277,0.4583333333333333,0.70625,0.6855670103092784,0.0
55,0.2714285714285714,0.4772727272727273,0.3191489361702128,0.0201454952434247,0.2865168539325842,0.0902314397354974,0.4166666666666667,0.690625,0.6804123711340206,0.0
56,0.0142857142857142,0.4772727272727273,0.7021276595744681,0.0218242865137101,0.196629213483146,0.0884280132251277,0.9027777777777778,0.846875,0.7164948453608248,0.0
57,0.1142857142857142,0.4886363636363636,0.2553191489361702,0.0201454952434247,0.247191011235955,0.086804929365795,0.5277777777777778,0.725,0.6855670103092784,0.0
58,0.2142857142857142,0.4772727272727273,0.3191489361702128,0.0201454952434247,0.2752808988764045,0.0889089269612263,0.4861111111111111,0.70625,0.6804123711340206,0.0
59,0.0142857142857142,0.4772727272727273,0.1276595744680851,0.0201454952434247,0.0617977528089887,0.0866847009317703,0.5416666666666666,0.91875,0.8402061855670103,0.0
60,0.2714285714285714,0.4772727272727273,0.2340425531914893,0.0201454952434247,0.0280898876404494,0.0886083558761647,0.3472222222222222,0.965625,0.9175257731958762,0.0
61,0.3285714285714285,0.4772727272727273,0.3191489361702128,0.0207050923335198,0.297752808988764,0.0892094980462879,0.375,0.68125,0.6804123711340206,0.0
62,0.0142857142857142,0.4772727272727273,0.1063829787234042,0.0195858981533296,0.2134831460674157,0.0893898406973249,0.5416666666666666,0.7375,0.6958762886597938,0.0
63,0.0571428571428571,0.5056818181818182,0.1063829787234042,0.0201454952434247,0.2359550561797752,0.0884280132251277,0.4722222222222222,0.7125,0.6855670103092784,0.0
64,0.2428571428571428,0.4886363636363636,0.7021276595744681,0.0201454952434247,0.2808988764044944,0.0886083558761647,0.6805555555555556,0.75,0.6804123711340206,0.0
65,0.0142857142857142,0.4772727272727273,0.1914893617021276,0.0201454952434247,0.2078651685393258,0.0891493838292756,0.5833333333333334,0.759375,0.7010309278350515,0.0
66,0.2857142857142857,0.4772727272727273,0.5106382978723404,0.0201454952434247,0.2696629213483146,0.0869852720168319,0.5277777777777778,0.740625,0.6958762886597938,0.0
67,0.1571428571428571,0.4545454545454545,0.2127659574468085,0.0218242865137101,0.2584269662921348,0.0884280132251277,0.4583333333333333,0.70625,0.6804123711340206,0.0
68,0.0714285714285714,0.4772727272727273,0.2553191489361702,0.0218242865137101,0.247191011235955,0.0884280132251277,0.5694444444444444,0.728125,0.6804123711340206,0.0
69,0.0142857142857142,0.4772727272727273,0.1063829787234042,0.0195858981533296,0.1741573033707865,0.088668470093177,0.5277777777777778,0.7875,0.7371134020618557,0.0
70,0.0714285714285714,0.4772727272727273,0.3404255319148936,0.0235030777839955,0.2359550561797752,0.0881875563570784,0.625,0.746875,0.6855670103092784,0.0
71,0.3428571428571428,0.4772727272727273,0.8085106382978723,0.0184667039731393,0.297752808988764,0.0884280132251277,0.6666666666666666,0.75,0.6804123711340206,0.0
72,0.2428571428571428,0.4772727272727273,0.1276595744680851,0.017347509792949,0.2808988764044944,0.0891493838292756,0.3333333333333333,0.66875,0.6804123711340206,0.0
73,0.1285714285714285,0.4886363636363636,0.2553191489361702,0.0201454952434247,0.2528089887640449,0.0884280132251277,0.5138888888888888,0.71875,0.6855670103092784,0.0
74,0.3142857142857143,0.4602272727272727,0.425531914893617,0.0201454952434247,0.2865168539325842,0.0884280132251277,0.4444444444444444,0.703125,0.6804123711340206,0.0
75,0.2714285714285714,0.4772727272727273,0.4680851063829787,0.0212646894236149,0.1516853932584269,0.0884280132251277,0.5,0.8625,0.8041237113402062,0.0
76,0.1142857142857142,0.4488636363636363,0.5531914893617021,0.0246222719641857,0.2528089887640449,0.0884280132251277,0.7222222222222222,0.7625,0.6804123711340206,0.0
77,0.2,0.4829545454545454,0.2340425531914893,0.0190263010632344,0.2696629213483146,0.0884280132251277,0.4305555555555556,0.7,0.6855670103092784,0.0
78,0.0142857142857142,0.4772727272727273,0.1063829787234042,0.0218242865137101,0.2078651685393258,0.0884280132251277,0.5416666666666666,0.746875,0.7010309278350515,0.0
79,0.6142857142857143,0.4772727272727273,0.2553191489361702,0.0201454952434247,0.0112359550561797,0.0896904117823865,0.0416666666666666,0.99375,0.9948453608247424,0.0
80,0.2571428571428571,0.4829545454545454,0.425531914893617,0.0201454952434247,0.2808988764044944,0.0884280132251277,0.5,0.7125,0.6804123711340206,0.0
81,0.1857142857142857,0.4772727272727273,0.2978723404255319,0.0201454952434247,0.2696629213483146,0.0885482416591523,0.4861111111111111,0.709375,0.6804123711340206,0.0
82,0.0142857142857142,0.4772727272727273,0.7446808510638298,0.0201454952434247,0.2078651685393258,0.0869852720168319,0.9444444444444444,0.840625,0.7010309278350515,0.0
83,0.2,0.4829545454545454,0.2978723404255319,0.0201454952434247,0.2696629213483146,0.0884280132251277,0.4722222222222222,0.709375,0.6855670103092784,0.0
84,0.1571428571428571,0.4715909090909091,0.3829787234042553,0.0201454952434247,0.2584269662921348,0.0884280132251277,0.5694444444444444,0.728125,0.6804123711340206,0.0
85,0.3142857142857143,0.5,0.2127659574468085,0.0201454952434247,0.2865168539325842,0.0884280132251277,0.3055555555555556,0.671875,0.6855670103092784,0.0
86,0.2285714285714285,0.4886363636363636,0.2127659574468085,0.0207050923335198,0.2752808988764045,0.0884280132251277,0.3888888888888889,0.690625,0.6804123711340206,0.0
87,0.1,0.4659090909090909,0.3829787234042553,0.0201454952434247,0.247191011235955,0.0879470994890291,0.625,0.746875,0.6855670103092784,0.0
88,0.0571428571428571,0.4772727272727273,0.1063829787234042,0.0246222719641857,0.2359550561797752,0.0884280132251277,0.4861111111111111,0.7125,0.6855670103092784,0.0
89,0.2714285714285714,0.4772727272727273,0.1276595744680851,0.0190263010632344,0.1797752808988764,0.0884280132251277,0.2916666666666667,0.78125,0.7783505154639175,0.0
90,0.0142857142857142,0.4772727272727273,0.2127659574468085,0.0179071068830442,0.1179775280898876,0.0884280132251277,0.5972222222222222,0.865625,0.788659793814433,0.0
91,0.2714285714285714,0.4772727272727273,0.1702127659574468,0.0201454952434247,0.2808988764044944,0.0882476705740907,0.3194444444444444,0.675,0.6855670103092784,0.0
92,0.0142857142857142,0.4772727272727273,0.1914893617021276,0.0201454952434247,0.196629213483146,0.0889089269612263,0.5833333333333334,0.775,0.7164948453608248,0.0
93,0.2857142857142857,0.4772727272727273,0.1702127659574468,0.0201454952434247,0.2808988764044944,0.0879470994890291,0.3055555555555556,0.671875,0.6855670103092784,0.0
94,0.2428571428571428,0.4772727272727273,0.3617021276595745,0.0212646894236149,0.2808988764044944,0.0884280132251277,0.4722222222222222,0.703125,0.6804123711340206,0.0
95,0.0714285714285714,0.4772727272727273,0.3829787234042553,0.0201454952434247,0.2359550561797752,0.0875262999699428,0.6527777777777778,0.753125,0.6855670103092784,0.0
96,0.1142857142857142,0.4886363636363636,0.3404255319148936,0.0190263010632344,0.2528089887640449,0.08848812744214,0.5833333333333334,0.73125,0.6804123711340206,0.0
97,0.0142857142857142,0.4772727272727273,0.0851063829787234,0.0240626748740906,0.196629213483146,0.0897505259993988,0.5138888888888888,0.759375,0.7164948453608248,0.0
98,0.1714285714285714,0.4715909090909091,0.2340425531914893,0.0201454952434247,0.2696629213483146,0.0899909828674481,0.4583333333333333,0.7,0.6804123711340206,0.0
99,0.2285714285714285,0.5056818181818182,0.1489361702127659,0.0195858981533296,0.2752808988764045,0.0884280132251277,0.3472222222222222,0.678125,0.6804123711340206,0.0
100,0.2428571428571428,0.4829545454545454,0.1489361702127659,0.0201454952434247,0.2808988764044944,0.0885482416591523,0.3333333333333333,0.671875,0.6804123711340206,0.0
101,0.2428571428571428,0.4829545454545454,0.2340425531914893,0.0201454952434247,0.2808988764044944,0.08848812744214,0.3888888888888889,0.684375,0.6804123711340206,0.0
102,0.6571428571428571,0.4829545454545454,0.3191489361702128,0.0201454952434247,0.0168539325842696,0.0889690411782386,0.0416666666666666,0.996875,1.0,0.0
103,0.1,0.4772727272727273,0.1702127659574468,0.0212646894236149,0.247191011235955,0.0876465284039675,0.4722222222222222,0.7125,0.6855670103092784,0.0
104,0.0142857142857142,0.4772727272727273,0.1702127659574468,0.0190263010632344,0.2303370786516854,0.0881875563570784,0.5694444444444444,0.73125,0.6855670103092784,0.0
105,0.0428571428571428,0.5,0.1489361702127659,0.0207050923335198,0.2359550561797752,0.0884280132251277,0.5277777777777778,0.71875,0.6804123711340206,0.0
106,0.2714285714285714,0.4772727272727273,0.1489361702127659,0.0207050923335198,0.2022471910112359,0.0884280132251277,0.3055555555555556,0.759375,0.7577319587628866,0.0
107,0.3142857142857143,0.4772727272727273,0.5319148936170213,0.0190263010632344,0.2865168539325842,0.0884280132251277,0.5138888888888888,0.71875,0.6855670103092784,0.0
108,0.1,0.4829545454545454,0.1063829787234042,0.0201454952434247,0.247191011235955,0.0881274421400661,0.4305555555555556,0.703125,0.6855670103092784,0.0
109,0.2857142857142857,0.4772727272727273,0.5319148936170213,0.0201454952434247,0.2696629213483146,0.0880072137060414,0.5416666666666666,0.74375,0.6958762886597938,0.0
110,0.1142857142857142,0.4715909090909091,0.2340425531914893,0.0207050923335198,0.2528089887640449,0.0884280132251277,0.5138888888888888,0.715625,0.6804123711340206,0.0
111,0.0714285714285714,0.4772727272727273,0.2553191489361702,0.0201454952434247,0.247191011235955,0.0890291553952509,0.5694444444444444,0.725,0.6804123711340206,0.0
112,0.0142857142857142,0.5,0.2553191489361702,0.0201454952434247,0.2303370786516854,0.0884280132251277,0.625,0.740625,0.6804123711340206,0.0
113,0.1285714285714285,0.4772727272727273,0.2553191489361702,0.0246222719641857,0.2528089887640449,0.0882476705740907,0.5138888888888888,0.71875,0.6855670103092784,0.0
114,0.2142857142857142,0.4772727272727273,0.2765957446808511,0.0201454952434247,0.2696629213483146,0.0880673279230538,0.4583333333333333,0.70625,0.6855670103092784,0.0
115,0.2714285714285714,0.4715909090909091,0.574468085106383,0.0212646894236149,0.2752808988764045,0.0876465284039675,0.5694444444444444,0.740625,0.6907216494845361,0.0
116,0.0285714285714285,0.4829545454545454,0.4893617021276595,0.0201454952434247,0.2359550561797752,0.0892094980462879,0.7638888888888888,0.76875,0.6804123711340206,0.0
117,0.6285714285714286,0.4772727272727273,0.2765957446808511,0.0201454952434247,0.0280898876404494,0.0866847009317703,0.0416666666666666,0.971875,0.979381443298969,0.0
118,0.2571428571428571,0.4772727272727273,0.3404255319148936,0.0212646894236149,0.2808988764044944,0.0884280132251277,0.4444444444444444,0.7,0.6804123711340206,0.0
119,0.0857142857142857,0.4602272727272727,0.3617021276595745,0.0207050923335198,0.247191011235955,0.0884280132251277,0.6111111111111112,0.740625,0.6855670103092784,0.0
120,0.0142857142857142,0.4772727272727273,0.1702127659574468,0.0201454952434247,0.1573033707865168,0.0901713255184851,0.5694444444444444,0.809375,0.7474226804123711,0.0
121,0.1857142857142857,0.4715909090909091,0.851063829787234,0.0201454952434247,0.2696629213483146,0.0889690411782386,0.8472222222222222,0.790625,0.6804123711340206,0.0
122,0.0428571428571428,0.5113636363636364,0.1063829787234042,0.0195858981533296,0.2359550561797752,0.0883678990081154,0.5,0.7125,0.6804123711340206,0.0
123,0.3,0.4772727272727273,0.3191489361702128,0.0201454952434247,0.2865168539325842,0.0884280132251277,0.4027777777777778,0.690625,0.6804123711340206,0.0
124,0.6285714285714286,0.4772727272727273,0.2765957446808511,0.0235030777839955,0.0280898876404494,0.0901713255184851,0.0555555555555555,0.975,0.979381443298969,0.0
125,0.0142857142857142,0.4772727272727273,0.1276595744680851,0.0201454952434247,0.2359550561797752,0.088848812744214,0.5277777777777778,0.715625,0.6804123711340206,0.0
126,0.0142857142857142,0.4772727272727273,0.2553191489361702,0.0201454952434247,0.2078651685393258,0.0866847009317703,0.625,0.765625,0.7010309278350515,0.0
127,0.0714285714285714,0.4772727272727273,0.1063829787234042,0.0167879127028539,0.247191011235955,0.0889690411782386,0.4583333333333333,0.703125,0.6804123711340206,0.0
128,0.2857142857142857,0.5056818181818182,0.3617021276595745,0.0201454952434247,0.2808988764044944,0.0883678990081154,0.4305555555555556,0.7,0.6855670103092784,0.0
129,0.4285714285714285,0.4886363636363636,0.8936170212765957,0.0201454952434247,0.3089887640449438,0.0884280132251277,0.6388888888888888,0.746875,0.6804123711340206,0.0
130,0.0142857142857142,0.4772727272727273,0.1702127659574468,0.0201454952434247,0.1348314606741573,0.0883077847911031,0.5833333333333334,0.8375,0.7680412371134021,0.0
131,0.1142857142857142,0.4943181818181818,0.2978723404255319,0.0201454952434247,0.2528089887640449,0.0893297264803126,0.5555555555555556,0.725,0.6804123711340206,0.0
132,0.3142857142857143,0.4772727272727273,0.3191489361702128,0.0201454952434247,0.2865168539325842,0.0884280132251277,0.3611111111111111,0.6875,0.6855670103092784,0.0
133,0.0142857142857142,0.4772727272727273,0.1914893617021276,0.0240626748740906,0.1573033707865168,0.0889690411782386,0.5833333333333334,0.815625,0.7474226804123711,0.0
134,0.2714285714285714,0.4659090909090909,0.2978723404255319,0.0201454952434247,0.2808988764044944,0.0884280132251277,0.4166666666666667,0.69375,0.6804123711340206,0.0
135,0.0142857142857142,0.4715909090909091,0.1702127659574468,0.0201454952434247,0.2303370786516854,0.0884280132251277,0.5833333333333334,0.73125,0.6804123711340206,0.0
136,0.0142857142857142,0.4772727272727273,0.2340425531914893,0.0246222719641857,0.1235955056179775,0.088668470093177,0.6111111111111112,0.8625,0.7835051546391752,0.0
137,0.0142857142857142,0.4829545454545454,0.2553191489361702,0.0201454952434247,0.2303370786516854,0.0884280132251277,0.6111111111111112,0.740625,0.6855670103092784,0.0
138,0.0428571428571428,0.4829545454545454,0.2553191489361702,0.0212646894236149,0.2359550561797752,0.0884280132251277,0.5972222222222222,0.734375,0.6804123711340206,0.0
139,0.2714285714285714,0.4772727272727273,0.5531914893617021,0.0201454952434247,0.2752808988764045,0.0899909828674481,0.5555555555555556,0.7375,0.6907216494845361,0.0
140,0.2714285714285714,0.4772727272727273,0.5106382978723404,0.0201454952434247,0.2303370786516854,0.086624586714758,0.5416666666666666,0.78125,0.7319587628865979,0.0
141,0.1428571428571428,0.4772727272727273,0.1702127659574468,0.0223838836038052,0.2584269662921348,0.0884280132251277,0.4444444444444444,0.696875,0.6804123711340206,0.0
142,0.2714285714285714,0.4772727272727273,0.1276595744680851,0.0201454952434247,0.2303370786516854,0.0887285843101893,0.2916666666666667,0.725,0.7319587628865979,0.0
143,0.0428571428571428,0.4659090909090909,0.7446808510638298,0.0201454952434247,0.2359550561797752,0.0884280132251277,0.9027777777777778,0.80625,0.6804123711340206,0.0
144,0.2857142857142857,0.5056818181818182,0.574468085106383,0.0201454952434247,0.247191011235955,0.0874661857529305,0.5694444444444444,0.775,0.7164948453608248,0.0
145,0.1857142857142857,0.4772727272727273,0.3191489361702128,0.0201454952434247,0.2696629213483146,0.0894499549143372,0.5,0.7125,0.6804123711340206,0.0
146,0.0428571428571428,0.4772727272727273,0.2553191489361702,0.0240626748740906,0.2359550561797752,0.0884280132251277,0.5972222222222222,0.734375,0.6804123711340206,0.0
147,0.2142857142857142,0.4772727272727273,0.3191489361702128,0.0201454952434247,0.2696629213483146,0.0872257288848812,0.4722222222222222,0.7125,0.6855670103092784,0.0
148,0.0714285714285714,0.4772727272727273,0.1063829787234042,0.0201454952434247,0.247191011235955,0.0890291553952509,0.4722222222222222,0.703125,0.6804123711340206,0.0
149,0.6714285714285714,0.4772727272727273,0.3191489361702128,0.0229434806939003,0.1235955056179775,0.0884280132251277,0.0416666666666666,0.875,0.9020618556701032,0.0
150,0.2857142857142857,0.4772727272727273,0.1063829787234042,0.0201454952434247,0.0898876404494382,0.0889089269612263,0.2638888888888889,0.884375,0.865979381443299,0.0
151,0.0714285714285714,0.4772727272727273,0.2978723404255319,0.0201454952434247,0.247191011235955,0.0896302975653742,0.5972222222222222,0.734375,0.6804123711340206,0.0
152,0.0142857142857142,0.4772727272727273,0.1063829787234042,0.0201454952434247,0.2022471910112359,0.0880072137060414,0.5416666666666666,0.753125,0.7061855670103093,0.0
153,0.0142857142857142,0.4659090909090909,0.1063829787234042,0.0201454952434247,0.2303370786516854,0.0877066426209798,0.5138888888888888,0.71875,0.6855670103092784,0.0
154,0.0857142857142857,0.4829545454545454,0.2340425531914893,0.0201454952434247,0.247191011235955,0.0884280132251277,0.5277777777777778,0.725,0.6855670103092784,0.0
155,0.1142857142857142,0.4772727272727273,0.1063829787234042,0.0212646894236149,0.247191011235955,0.0866847009317703,0.4305555555555556,0.703125,0.6855670103092784,0.0
156,0.2142857142857142,0.4829545454545454,0.3404255319148936,0.0201454952434247,0.2752808988764045,0.0887285843101893,0.4861111111111111,0.70625,0.6804123711340206,0.0
157,0.0142857142857142,0.4772727272727273,0.4468085106382978,0.0184667039731393,0.1629213483146067,0.0884280132251277,0.75,0.84375,0.7422680412371134,0.0
158,0.0142857142857142,0.4829545454545454,0.8085106382978723,0.0240626748740906,0.2022471910112359,0.0884280132251277,0.9722222222222222,0.85625,0.711340206185567,0.0
159,0.0142857142857142,0.4772727272727273,0.0851063829787234,0.0201454952434247,0.2247191011235955,0.0875864141869552,0.5138888888888888,0.725,0.6855670103092784,0.0
160,0.0142857142857142,0.4772727272727273,0.2765957446808511,0.0201454952434247,0.196629213483146,0.0883678990081154,0.6388888888888888,0.7875,0.7164948453608248,0.0
161,0.2142857142857142,0.4602272727272727,0.2127659574468085,0.0201454952434247,0.2696629213483146,0.0879470994890291,0.4027777777777778,0.696875,0.6855670103092784,0.0
162,0.1142857142857142,0.4772727272727273,0.5106382978723404,0.0201454952434247,0.247191011235955,0.0869251577998196,0.7083333333333334,0.765625,0.6855670103092784,0.0
163,0.0142857142857142,0.4772727272727273,0.7446808510638298,0.0201454952434247,0.2303370786516854,0.0884280132251277,0.9305555555555556,0.8125,0.6855670103092784,0.0
164,0.0714285714285714,0.4772727272727273,0.1063829787234042,0.0201454952434247,0.2359550561797752,0.0883077847911031,0.4722222222222222,0.7125,0.6855670103092784,0.0
165,0.2285714285714285,0.4772727272727273,0.1489361702127659,0.0184667039731393,0.2752808988764045,0.0884280132251277,0.3472222222222222,0.678125,0.6804123711340206,0.0
166,0.9285714285714286,0.4772727272727273,0.6595744680851063,0.0201454952434247,0.3314606741573033,0.0889089269612263,0.0,0.6875,0.7525773195876289,0.0
167,0.0142857142857142,0.5056818181818182,0.1276595744680851,0.0201454952434247,0.0674157303370786,0.0893898406973249,0.5416666666666666,0.9125,0.8350515463917526,0.0
168,0.1,0.4772727272727273,0.2978723404255319,0.0190263010632344,0.247191011235955,0.0876465284039675,0.5694444444444444,0.734375,0.6855670103092784,0.0
169,0.1285714285714285,0.4772727272727273,0.2553191489361702,0.0201454952434247,0.2584269662921348,0.0892094980462879,0.5138888888888888,0.7125,0.6804123711340206,0.0
